task_id,simulation_id,reuse_count,stage,seed,protocol,speed,load,load_side,pulse,ablations,mt_mode,impaired_mt_routes,challenged_routes,fast_mode,label
F-b49ee09a3b82a6c2,sim-68a88c536b587b5f8d1eb5ecf455f02458d76447bc9835903ca7e4b43a8ecdff,1,F,601,pulse,medium,unilateral,L,none,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-d97de41080dbc723,sim-e8be76dd3c424e1f9521ccb25906a52ab7a59ad525dc40a71bcb7264e2fe0645,1,F,601,pulse,medium,unilateral,L,excitatory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-61f75c706a8ce6bd,sim-fba6f1c0bc75b58cc34d93b48dc85ace410d8d302f0b01d84f318796ec115a14,1,F,601,pulse,medium,unilateral,L,inhibitory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-e190fe9d1eef1994,sim-9d4bc46865c827ef304b2535b8260a1a09b5f2befe98516018bf1aa5857795cf,1,F,601,pulse,medium,bilateral_high,L,none,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-d2c109997f6659f7,sim-5db6cee3b74bfc51a6b9ca21fa28db1054d020a213a0f706cc404f72432a88e4,1,F,601,pulse,medium,bilateral_high,L,excitatory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-9f78b405395c23f5,sim-346e1ae5f003dedd18b1a23a24cace1d78e0d7620361ca02abc989ce66e4e5c4,1,F,601,pulse,medium,bilateral_high,L,inhibitory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-5de1b65c6a2a0d37,sim-eb571d4c5d89eeb8402efc2b74f583f121f7d878cf0ae66e987e1e107d8d3f4f,1,F,601,pulse,high,normal,L,none,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-764e870e2b76968b,sim-72ca49edc9bb9def14f42dc168592a876bad65b2d0ad7469f857e301859c2e4a,1,F,601,pulse,high,normal,L,excitatory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-b0c6f6a12eacb2d0,sim-66b566f6d30676a601c513d8ba343247d0c2c064eaff8c21efda98c461c76a66,1,F,601,pulse,high,normal,L,inhibitory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-b333cba4d4dc73c8,sim-107aef2c295d938b5509cd0db60d1f4a5ea438984c349387b3aa8af80b4391b1,1,F,601,pulse,high,unilateral,L,none,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-1c497c4137f6ca9b,sim-52517c8671ffc49e7cb3db3d55ee852649e7643e100fb5dc745f3f9bb2f81d5a,1,F,601,pulse,high,unilateral,L,excitatory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-63154734543ebdde,sim-fd741bb01401b60720d15a6014b43e3ed48dbfc82ca896806055c4f6405b9de8,1,F,601,pulse,high,unilateral,L,inhibitory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-a6e73056bfa3c0b8,sim-353b7e4d2a7b5815eb271920564475094ce14aa6e19ce9be88d3515de8ca037e,1,F,601,pulse,high,bilateral_high,L,none,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-233089bab53db855,sim-cd81af444e6f7a156b47baa8887bdae99832681a14050fa55006a88386b93991,1,F,601,pulse,high,bilateral_high,L,excitatory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-d28bd1852ddab585,sim-2a5b30ea88f95c8ef26f27a5be897895ef641ee90dd951319555645c0978818e,1,F,601,pulse,high,bilateral_high,L,inhibitory,RG,dynamic,RG,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_RG_A1M1
F-a521103d70908aa1,sim-432760137eb87e262d8ca8c6d913d3b622534f84370c4fd29d90be0d57cfa5b4,102,F,601,pulse,low,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-ac76b05f9cd16f81,sim-7644dc6cf2b51fa37f3928eade7e9449a8eb72eda77d6dcaf7f04b77dd93d1ea,102,F,601,pulse,low,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-d23a242813bc5bf9,sim-e21a47fea7a07980facb42be574bb90511846956abf8b94176eb02125c09b89c,102,F,601,pulse,low,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-260d4276947e6e07,sim-839acf8792aba7d0834e429699c8bc4b00d256ba4715b1ac5effd271878efe5a,101,F,601,pulse,low,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-9e9f8f739af53701,sim-337dcb5e9fe33c42fe377718d7ffcddb1b61cedb692b0ac925a6cb4ca285c870,101,F,601,pulse,low,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-9862223e03fd9764,sim-21bc4196b2110292d6ea40f9519e3149ba599e6a548822c608742304a832e309,101,F,601,pulse,low,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-47d2c462b8f9be59,sim-8f7c464bfaef6d9872ba8faf3688d8a27ee773b55f326156f7566237b90ed70f,101,F,601,pulse,low,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-5666ea86d59e1983,sim-17ff8fd806376cb21272a515e05de70d1d60dc76ddde1951f774d7e030f81ef7,101,F,601,pulse,low,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-faee998159f13f10,sim-612961f1a77ad8ea76087a0ca1f29af126a16a30e5e1986c3fe11204cdb8064c,101,F,601,pulse,low,bilateral_high,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-6ce5f59ac2ced161,sim-3100a4c9d64d55ef35d6b88bbce790463db848910a62205b835f8c408378c688,103,F,601,pulse,medium,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-22cd984f40cf16f6,sim-14c7b8359ea417faf140e04d372c39164947017b9cfb7a082fcf8086724810d4,103,F,601,pulse,medium,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-a48289367be9b0d7,sim-74702bb7abe0bcb4d4e1b3725d686a36562aef742284caf692d9ba33ca567deb,103,F,601,pulse,medium,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-932b9b4bb9f374e6,sim-3867101d55873c9d6a6597b1ead96e0c8aca4b01888470cb05f122f8c21f9ba4,101,F,601,pulse,medium,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-acfdabe1c23bd5cc,sim-2285a2381258c0d50f6ecdc6c296dbbe4d18f026fcab6ff2fe0b1a09db4c20d3,101,F,601,pulse,medium,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-de8970fe4b6f1e2f,sim-81493437e8e1328aa9889beaf5f5482bcdfd201b337ff653a47db2696f87f447,101,F,601,pulse,medium,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-62df6d06be011e4b,sim-012cc43ccf3c5db1d1a0cb4ea20b98b9a106efddaefcf0f0dd704bb4f87183f4,101,F,601,pulse,medium,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-a74ccf5f281097b6,sim-9933dfa3762765d607401c30636d67c80e1a43b3c0cfd7e18e762b0a62c62135,101,F,601,pulse,medium,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-93f27ddaee88cedd,sim-68bf77a1d6e2efe0ad530385ab5858fb3afc390a4980eeddb89586fd443e7dc4,101,F,601,pulse,medium,bilateral_high,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-ab870b3e6cac4e54,sim-63e39df0624d9477ffc03e1e3ae426e7a7a24d9044a398f44504c01390c33111,102,F,601,pulse,high,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-947ad14a6d70fa0d,sim-9b64661a90bd62b6394f18ccdaead07412af9c8196de2128630a3a554edc317a,102,F,601,pulse,high,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-7209afb2efe824f4,sim-a89cb355605461dced7273f3338d19c6f90f621b72a3a8a2993e170505ffdb08,102,F,601,pulse,high,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-8cc7ff76735b97ef,sim-004ade17fe779a3de02ab4ec94be8118df2203d3462df87b11e9012ee1debe08,101,F,601,pulse,high,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-3dcfafaf9623021d,sim-c7cbd9689b0896cfb9ad89aeca887981e0f242b6c4f01e2368cac44df6195cbf,101,F,601,pulse,high,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-95a6694b41818ede,sim-b02eb357022afa0a353479c09c7b89667667afb848d475614d13760dd5ced3a9,101,F,601,pulse,high,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-ddb937ecba5140bd,sim-5879fee38d056c37aa793faf69f22ee5c66f0dfbb9540b3dc2e9d2210f442eaf,101,F,601,pulse,high,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-b287ce95c4f76bad,sim-4b6bf86dc120ab118f0f7bf187f36129bb5856b743bef37b199ee6e80fc94ef2,101,F,601,pulse,high,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-0431c29215170e9c,sim-7e511d4d1387f45e4fca2247dd360a64974b111a1b13c31dc7f754bb8ff1ac53,101,F,601,pulse,high,bilateral_high,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M0
F-bc611263146488a2,sim-c23e8490cb2e97de6e6ed57e54d9685062be5e205fb00d0fdcfe8efd09e50ff8,11,F,601,pulse,low,normal,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-3347982abc99b0ad,sim-b53d2581a03be4f16cd1974aada0d469357903513cb196063b5ffe0562d316f0,11,F,601,pulse,low,normal,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-4e114de92f02a8b7,sim-85a5ede0dca69c3a4429549b7ff6269cf50306cdeeedd865cc2230d83ded354b,11,F,601,pulse,low,normal,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-1e565c4037a725da,sim-aead3bffb7b374ec00afcc1a2ff61d14bb2f18685d5130b767ea9cb358d70402,11,F,601,pulse,low,unilateral,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-9a705bd7ccb1bfeb,sim-4db9aab3d33015d8e2fa66f0796ae3aa42f7933b4bc90b26aba87b98e147701b,11,F,601,pulse,low,unilateral,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-667cb9f9d724a9b0,sim-7f62691c4d7283fc018d8b447b8cf057a20362d3fd801c609ac77dd2e6d991cd,11,F,601,pulse,low,unilateral,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-0a31109120961d1f,sim-850591f14ce63c630fe367408e961792e56fa0ab05934adc624941cf7afb0944,11,F,601,pulse,low,bilateral_high,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-5127ef0f6093b6a6,sim-64840e352f02d0819a12bbb3037866287c3d613cf7e64ec517bd3b0a54995d78,11,F,601,pulse,low,bilateral_high,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-787ad66bbd80c1d9,sim-a0004ab25f891ba82b76f56c4dd8de34e8bc7ff6af6cf4e5521945831e7f3c32,11,F,601,pulse,low,bilateral_high,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-eb09b217ed4a871b,sim-1bb23b2984843ab05703b39c09e598038075eda65219270a61739827cf04de2a,11,F,601,pulse,medium,normal,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-4be020099c603d6b,sim-e6dc013b7c86a95bb833fcb7129f85c143a1e03b800dd87a85ceef47452c299c,11,F,601,pulse,medium,normal,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-652334ff58a96d31,sim-0dacc58b39d090355901afd204cf4b2079dd7f8636a252f1b8233a08afac4828,11,F,601,pulse,medium,normal,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-97c8168f79d2301e,sim-f921f05499f205d1b589f293e9e406820e44a14430cc6679dc65b176cc62f364,11,F,601,pulse,medium,unilateral,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-a8c052799b166b0b,sim-02169c83a9cbe4c6a48569e2b32545abbd2a6065d5021ab6bb07e20e5d7775ea,11,F,601,pulse,medium,unilateral,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-b989220bf12fec32,sim-c870def5bdc6647e7255ca754717be0bf6717866c6a107847b4873283c9ae641,11,F,601,pulse,medium,unilateral,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-e4cf55b17efa338f,sim-0cba00954e5cf0694dabd8a4d4c6fe89812a0dafc7e92203e35cb55a2a993c33,11,F,601,pulse,medium,bilateral_high,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-e6a294844bc9ab4c,sim-4e81e3536c9cea5b345028f2c84d8f5a65ec1ac1c27ac78d77e4d982fb3bb57f,11,F,601,pulse,medium,bilateral_high,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-10294329d73b07de,sim-2e0391e8a4300438046e38c3adcc892c45bf30466e40537cc3ea1a792fef38f0,11,F,601,pulse,medium,bilateral_high,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-cd91f0c1c1963755,sim-74a50695b5b4723c18d3df8c1fcdc22f011e6fb3569e43cb8f355a09a6fd86ba,11,F,601,pulse,high,normal,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-53b25703ba369eba,sim-0f61ffd2b3705c280ac6b7f75aebeb716152da4fd39976f641dd39eb29f32a44,11,F,601,pulse,high,normal,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-f619233100a11cb4,sim-8cd104f1904b4d868b0ce0471bcf07e4c88d1b3928afc4fbcb70e5a09dae0895,11,F,601,pulse,high,normal,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-b672877dc65970c6,sim-1a2f35395609b17292e35729e3e37a9db7909a31a4dc5e442dde56a22201b904,11,F,601,pulse,high,unilateral,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-11feb70be3984fb5,sim-0de7199c3e2f096d98aa84733342502f5836ed80dad638d07bed110c91c1fa7b,11,F,601,pulse,high,unilateral,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-97da028bc95613c0,sim-0afd609a98a1c16030229985c3898d47c1c7fc7406387d590aac050f1046e12f,11,F,601,pulse,high,unilateral,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-9e20c98b36112104,sim-bd4aace934ef74ef987f7b12586b0b737217e9e792696cdcbfbc5552f1462d3d,11,F,601,pulse,high,bilateral_high,L,none,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-905e11be0a995626,sim-849bb8bc87294901536b86622de53defda86e61c45a56e60d9524fa810b689a3,11,F,601,pulse,high,bilateral_high,L,excitatory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-fb56e5887a1721f2,sim-6c8397bcc78df2617b6d871310e0b990f111caf9c8ba1ad39133fcbce90f5b0a,11,F,601,pulse,high,bilateral_high,L,inhibitory,none,dynamic,PF,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A0M1
F-d526f66b6c48f4b7,sim-95a6fdcf58fb0e585fe7a45973b6b881ba5c40c36c0664b8c3824160df312f6e,10,F,601,pulse,low,normal,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-774dee7b96eeef0f,sim-d537575b77807b714e74afc3c4b83edd067665205ddfe09365476fa6239b5c65,10,F,601,pulse,low,normal,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-c14d6448de3fc8d2,sim-007121a0d2048f2aa6ad7ddfce47bbbf4bdddee7e54feb29d344c37f2c739ce6,10,F,601,pulse,low,normal,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-d98835d953a253c5,sim-1b6bb663efb1e24e4b2a7002c60f21ef941b415122eb7300f9a969b8365cd92b,10,F,601,pulse,low,unilateral,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-dd8027fc692aceee,sim-42a183062c957d86caa796e1048e8b217a8556fc9a3cfe871dda4d6c101d1049,10,F,601,pulse,low,unilateral,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-307dc8d38bb8c41a,sim-5f5a26b43f7a34ab2636dd8bce52b12e6ca73024e257de5e2ae6b668f99381f5,10,F,601,pulse,low,unilateral,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-1368613c81e914a1,sim-cde3102d47b70c9997b8bcd04bb30d800431256aade12b79ee6343bbf1b7dde6,10,F,601,pulse,low,bilateral_high,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-e049296198f0c2bc,sim-144c59ec22f17581a3ceac91a8f0b6ea890151bbcee5d0d1a0c0cd82eedb047a,10,F,601,pulse,low,bilateral_high,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-5d28b59cbe299687,sim-2087abbc2ec17a4f0557b92b1f2a1ad14e6d95c62ee1b098ee23d963a46e32c5,10,F,601,pulse,low,bilateral_high,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-67cc4730111e3733,sim-76117610cd54bd46ef122040f88212a0ceeb18c97d7d57fdb9f6d8711080d022,10,F,601,pulse,medium,normal,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-12b7beaaa33178f3,sim-8037755b559b1984af1b4379aa0e6798fbd93eafaaa293807b12512e081e2799,10,F,601,pulse,medium,normal,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-06441e936fd77748,sim-a08327fc2107da53d6777528fb17be06fb48f65901b04c8060f3dfc789f7a357,10,F,601,pulse,medium,normal,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-2b8c10535632715e,sim-05038895959a8c26f9683c888c9fd151dbe260597882d3ac4a4a90b418f69b86,10,F,601,pulse,medium,unilateral,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-c9dc4ebf82b2ed74,sim-7084acb88dd7ee52fc271eaf049bbbff5ce623bc089eee44301d50e0c818cd5e,10,F,601,pulse,medium,unilateral,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-6ef685d739060191,sim-1a5a7b5602ae6ceb50483cbb90d55c1cb09280507fdd8bdd06baa5456bfaa9e8,10,F,601,pulse,medium,unilateral,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-af6423863a3baa08,sim-ff87113051336c10271dac99bc62e18eefe90eb1ac88d28643dbffa8588cb574,10,F,601,pulse,medium,bilateral_high,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-f30c1031ae525318,sim-499937b2b185fe1365d39b45ae9f150915b9ad0777a39a265ce5d8c2a76b1879,10,F,601,pulse,medium,bilateral_high,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-0f84b519b8a3aa6f,sim-d2417f971705ad0d4ce9f98e1793632905c342f7e40a10ade048c5ded09fab58,10,F,601,pulse,medium,bilateral_high,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-1dd610d0106e49fc,sim-3be95a9eb7f79f35de0cd223ca871b51ff8ba8d83473e385a20314c0a7878fac,10,F,601,pulse,high,normal,L,none,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-66a33ebd38d3e61f,sim-d21f0bec128a594f634648be87bcc7450c5790676a4e4b0699fbdcbe653226bc,10,F,601,pulse,high,normal,L,excitatory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
F-104383e49c90f3a3,sim-e298f983852ebfdce950a423f59930b6e5a8029360add03f23dab9863c6a679f,10,F,601,pulse,high,normal,L,inhibitory,RG,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_RG_M_PF_A1M0
