simulation_id,epoch,stage,frequency_hz,rg_cycle_interval_cv_mean,lr_phase_error_mean_abs_deg,fe_phase_error_mean_abs_deg,lr_phase_slip_rate,fe_phase_slip_rate,lr_phase_slip_count,lr_phase_cycle_count,fe_phase_slip_count,fe_phase_cycle_count,bilateral_amplitude_balance,pf_transfer_reliability,mn_transfer_reliability,pf_transfer_anchor_count,pf_transfer_missed_count,pf_transfer_matched_count,mn_transfer_anchor_count,mn_transfer_missed_count,mn_transfer_matched_count,rhythmic_failure,min_rg_burst_count,challenged_rrp_mean_secondary,challenged_replenishment_resource_mean_secondary,technical_valid,technical_exclusion_reason,n_bursts_L_F,n_bursts_L_E,n_bursts_R_F,n_bursts_R_E,mt_RG_mean,rrp_RG_mean_secondary,replenishment_resource_RG_mean_secondary,mt_PF_mean,rrp_PF_mean_secondary,replenishment_resource_PF_mean_secondary,mt_MN_mean,rrp_MN_mean_secondary,replenishment_resource_MN_mean_secondary,mt_V0D_mean,rrp_V0D_mean_secondary,replenishment_resource_V0D_mean_secondary,mt_V0V_mean,rrp_V0V_mean_secondary,replenishment_resource_V0V_mean_secondary,mt_V2a_mean,rrp_V2a_mean_secondary,replenishment_resource_V2a_mean_secondary,mt_V3_mean,rrp_V3_mean_secondary,replenishment_resource_V3_mean_secondary,mt_V1Ia_mean,rrp_V1Ia_mean_secondary,replenishment_resource_V1Ia_mean_secondary,mt_V1Ren_mean,rrp_V1Ren_mean_secondary,replenishment_resource_V1Ren_mean_secondary,mt_V2b_mean,rrp_V2b_mean_secondary,replenishment_resource_V2b_mean_secondary
sim-290cec0ba2e737077c706fb198ebc327b0def52c977b8f836f910cfb5869534f,24,postdemand_recovery,2.57740776962247,0.02282910176754674,16.17807406870579,2.630065372910443,0.0,0.0,0,8,0,8,0.893333754240174,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,6,0.06286161001830891,0.9902468259245503,0.9644798011909325,0.09915691744987706,0.9841996722328736,0.9395649294331029,0.1084536474359474,0.9835225656380966,0.9329898357980086,0.03826561398625878,0.9935325862426887,0.9802204109048406,0.0024767192030502394,0.9905810287595727,0.9765207910365266,0.0566567512007416,0.9912365765362348,0.9699335838808055,0.01849582721405617,0.9972198851756853,0.9914409627373925,0.09954880955136737,0.983185679405699,0.9398645626737145,0.1270891070035112,0.9808911997645589,0.9158337887330538,0.06545572605873709,0.9897220293062176,0.9643464713375907
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,1,baseline,1.9727358595750726,0.48432326232169126,152.12385707338075,115.47168444210142,0.8333333333333334,0.7142857142857143,5,6,5,7,0.731921941612625,0.6666666666666667,0.6666666666666667,15,5,10,15,5,10,0,4,0.9939118628539726,0.9909944321056888,1,none,4,4,5,5,0.07986202576964903,0.9881335656516418,0.9807760424241676,0.07065802558912443,0.9897615672073965,0.9875007417531999,0.06629152285597396,0.9913344335419694,0.9906517537124215,0.064256614154294,0.995411322239629,0.9920644869556792,0.06588459105560164,0.9939118628539726,0.9909944321056888,0.06852336795266871,0.9928741760368772,0.9891204006061687,0.059059976584761385,0.9978188789189714,0.9956592922486114,0.08931534600659867,0.9841835098723775,0.974271978624673,0.06416022954229846,0.9914380644498232,0.9921390163547603,0.0718095949307981,0.992037212727049,0.9868712031760484
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,2,baseline,2.5881210581012555,0.018130428767295783,9.682910497037396,5.548269223560798,0.0,0.0,0,9,0,9,0.9620296188214035,1.0,1.0,19,0,19,19,0,19,0,5,0.9905605249529351,0.9790817976044728,1,none,6,5,5,5,0.07080686136362394,0.9898636176023672,0.9686083176146506,0.08458950510744302,0.9829408612524235,0.9597339555485844,0.08500633979743481,0.9817970680743092,0.9597439320868604,0.04569093935352966,0.9937221755535466,0.9855800632463286,0.05663532479201014,0.9905605249529351,0.9790817976044728,0.05857481732086576,0.9906316140735594,0.9776718043844729,0.02941014777669438,0.9983131747393205,0.9954623307917764,0.09384580361231672,0.985322604348999,0.9533351703930586,0.09658495923189077,0.9770278146749224,0.9511895350470506,0.06277795092951187,0.989110141825506,0.9749466971621964
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,3,baseline,2.5453126681623517,0.021433383898714038,15.122599656347555,6.372661538417673,0.0,0.0,0,8,0,8,0.9379739475244312,1.0,1.0,18,0,18,18,0,18,0,5,0.9909187022433129,0.9728768123998587,1,none,5,5,5,5,0.06610058538007377,0.990347203391529,0.9656208725830752,0.09742636119819623,0.9839191076915471,0.9446994471829389,0.10052803935911499,0.9830984697486902,0.9429388014584734,0.040702116563376384,0.9939547909323713,0.9823298526415586,0.05734163977424605,0.9909187022433129,0.9728768123998587,0.05759154305504188,0.9912246219715511,0.9724388843182898,0.018359674327228077,0.9979276303607945,0.9950805191380538,0.08801308533693654,0.9848103486303582,0.9514499539301853,0.12096159880059729,0.9798674571351514,0.9263629509000045,0.06568783308752663,0.9897517609842209,0.9672650453126679
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,4,baseline,2.5458550299039704,0.026594704073968717,10.815033349049312,6.662125505631514,0.0,0.0,0,8,0,8,0.9260276638117715,1.0,1.0,18,0,18,18,0,18,0,5,0.9918200106702226,0.9715909777521549,1,none,5,5,5,5,0.06393757077934177,0.9902921260182231,0.9649819405620703,0.09961969754974123,0.9846879064944442,0.9407501302766158,0.10569568318673267,0.9834635788940115,0.936709201328089,0.04151818696402587,0.9933075316322774,0.979553477517256,0.056351963795028735,0.9918200106702226,0.9715909777521549,0.05644497045734279,0.9916037215126474,0.9711734128442702,0.017095422003189722,0.9978325115213946,0.9934422723982982,0.0974557432769872,0.9852583285370567,0.9424823663499123,0.12517913771642178,0.9804615259532027,0.9194753677689278,0.06590269436841237,0.989732854151438,0.9650926078794372
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,5,baseline,2.563176696901352,0.029364816953115578,17.504500892340857,7.761195491774164,0.0,0.0,0,9,0,9,0.9385456523001656,1.0,1.0,18,0,18,18,0,18,0,5,0.9909505988908046,0.971457175071564,1,none,5,6,6,5,0.06260493925474357,0.9903293044140024,0.9651126881320617,0.09817631325138716,0.9843115563017802,0.9409937634224272,0.10253339196574461,0.9840789634810924,0.938069868537296,0.040877621776411355,0.9939010241872922,0.9792180394514404,0.05534746892346098,0.9909505988908046,0.971457175071564,0.055906682356808075,0.9911329573884073,0.9708159420971167,0.014988644058466054,0.9975991745050347,0.9936987821933415,0.09564279009246542,0.9838226851047722,0.9427958654139017,0.1214533872617275,0.980072504275048,0.9211181059956995,0.06546733885013432,0.9900450731891742,0.9647500550845978
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,6,baseline,2.533468887025187,0.02718383945166539,13.176594005118229,3.043318303382221,0.0,0.0,0,8,0,8,0.9115935908578698,1.0,1.0,16,0,16,16,0,16,0,5,0.9907136197047669,0.9693994152215273,1,none,5,5,5,5,0.0625434411842788,0.9900672509993261,0.9649295238969714,0.10131334178799793,0.9835915183080564,0.9384487735156554,0.10691178185392608,0.9819444332463015,0.934582193318161,0.03939475900935673,0.9939311753367319,0.979824496453864,0.05830416695202454,0.9907136197047669,0.9693994152215273,0.05750426193156801,0.9908818913535592,0.9696075904765766,0.016935249549894713,0.997323136174108,0.9923319970783441,0.09746322282864608,0.9850245115537807,0.9414647380339487,0.13019627141484866,0.9778928980778675,0.9139248119050332,0.06530134208760766,0.9897166501600081,0.9646096732537967
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,7,prechallenge_demand,2.458156395755884,0.065401443318069,11.845347004330716,4.899359959337639,0.0,0.0,0,8,0,8,0.9130726111833394,1.0,1.0,17,0,17,17,0,17,0,5,0.9887925059981726,0.9664141450550989,1,none,5,5,5,5,0.06391433053793626,0.9859428053769043,0.9593190944022114,0.10321635569214185,0.9770763417573541,0.9293534614652276,0.10925533801937266,0.9772367959775902,0.9250275568927686,0.0419125025187024,0.991196113743594,0.9756682139429663,0.05744526585540333,0.9887925059981726,0.9664141450550989,0.056796565198049515,0.988535854952207,0.9665239769254629,0.017808919849598013,0.9951066889741549,0.9905467863762062,0.09634011344155925,0.9806685433426012,0.936104155418248,0.1312546677009853,0.9728749920170867,0.9034235865595139,0.0683823367843452,0.9844736899401753,0.9573766624338257
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,8,prechallenge_demand,2.3852374576203594,0.12006298989450884,30.90899169193423,29.64799943597489,0.14285714285714285,0.125,1,7,1,8,0.8946720390824258,1.0,1.0,17,0,17,17,0,17,0,4,0.9886938971696635,0.9636643664168552,1,none,5,4,5,5,0.06620096340906016,0.9854913350798115,0.952465731778889,0.10609368953598415,0.9785262416083463,0.9185860591360218,0.11008842891495282,0.9769973280647666,0.9151685339773596,0.04247006882166586,0.9905137557890971,0.9722308661977069,0.05563229297709183,0.9886938971696635,0.9636643664168552,0.05541733624532962,0.9887703964794821,0.9633917239735921,0.021436965562756278,0.9953404648722988,0.9873088531444557,0.09801252157752934,0.9786890301087517,0.9266224892284408,0.132185014030396,0.9727323056322418,0.8915470911368119,0.06883073552958681,0.9864109843755665,0.9524657453167613
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,9,prechallenge_demand,2.4349269468792665,0.045908338994811004,9.50372720622141,9.82941050579915,0.0,0.0,0,7,0,7,0.9223686393476563,1.0,1.0,16,0,16,16,0,16,0,4,0.9879403114235813,0.9624243608790158,1,none,5,4,4,5,0.06752721963229463,0.9857782067352269,0.9498299504059058,0.10581072297452232,0.9770199214014282,0.9160287575215579,0.10877820291413158,0.9765934861335427,0.9135527884120447,0.04535669963128657,0.9904662866910199,0.9689441967497803,0.05538289387741905,0.9879403114235813,0.9624243608790158,0.05583272989304029,0.9878404484363229,0.9615230646563787,0.026932695784362387,0.9926159070801961,0.9831944073269409,0.09951199239661089,0.9791837138378475,0.9228570143893472,0.13029954623927695,0.9715774611522582,0.8903614670434242,0.0704496642865905,0.9842480953497097,0.949044269786728
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,10,prechallenge_demand,2.500181415742049,0.05812500406595061,19.921760593227805,6.515147643242644,0.0,0.0,0,8,0,8,0.9317296307180575,1.0,1.0,18,0,18,18,0,18,0,5,0.9890504563406171,0.961501783239237,1,none,5,5,5,5,0.06725661035177703,0.9860444024219459,0.9495594898512857,0.10685291950935268,0.9772503064760523,0.9139180197864692,0.11263721398005536,0.9752812343423208,0.9089920506170616,0.04320048001078921,0.990922828046741,0.9705663711115865,0.05621976936850813,0.9890504563406171,0.961501783239237,0.05620420567895851,0.9888708699199974,0.9609323828828279,0.03148523123546268,0.9921323499548681,0.9800029143957794,0.09849658330227279,0.9800044642847224,0.9230565069490158,0.13334015034558283,0.9701750051376055,0.8866792023106448,0.06917776279508152,0.9860430309713772,0.9497111210861727
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,11,prechallenge_demand,2.4317260939435026,0.145968189530832,38.043132304598174,28.05141165958714,0.125,0.1111111111111111,1,8,1,9,0.9083625569743012,1.0,1.0,17,0,17,17,0,17,0,5,0.9896782470867427,0.9645250346610807,1,none,5,5,6,5,0.06588069572135671,0.986001811808336,0.9504981976937869,0.10735999069810484,0.9772068129490065,0.9131582137676619,0.11303150859747824,0.9771197358758748,0.9082483850516259,0.04384095294056326,0.9914313983460148,0.9701212481936597,0.05226987961020912,0.9896782470867427,0.9645250346610807,0.05423983925853605,0.9885924947166868,0.962344208621126,0.027551843274347333,0.9973854436508812,0.9834354809920639,0.09320341689517816,0.9802826838216476,0.9281206446781239,0.1369143959440405,0.971417851654318,0.8823440787173843,0.06777831364825403,0.9862776559408994,0.950702320769196
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,12,prechallenge_demand,2.379743475432711,0.07328503516620138,9.839438494211251,9.08127026256801,0.0,0.0,0,7,0,7,0.8929515875371399,1.0,1.0,16,0,16,16,0,16,0,4,0.9875603983222386,0.9622044027764309,1,none,5,4,4,5,0.06661228961812735,0.9856674439788065,0.949868974556718,0.10716640314291254,0.9777570841390538,0.9135871157513766,0.11251437605901342,0.9764145204174756,0.9087057062104527,0.04216462725650724,0.9909965742874569,0.9715839296802301,0.05495089650367163,0.9875603983222386,0.9622044027764309,0.05649210703098061,0.9878742135958622,0.9604555320054919,0.02494576550802529,0.9942804316014155,0.9849354843494807,0.09817283381377183,0.9795222063681913,0.9236480676910387,0.1349691567022988,0.9729783699913009,0.8840216413864513,0.06657237083757882,0.9859448374802323,0.9518433912290459
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,13,challenged_demand,2.5557195549487925,0.04861555491339302,9.408051222172771,7.060737622345421,0.0,0.0,0,9,0,9,0.9461433304949607,1.0,1.0,18,0,18,18,0,18,0,5,0.9544284851010739,0.6784290152814153,1,none,5,6,6,5,0.06576337043746183,0.9865473263725164,0.9506720835343417,0.1009029946467555,0.9793304292686369,0.9193490370038742,0.10584239914146595,0.9783544024605587,0.914891339350918,0.04080752233339999,0.9918404765480591,0.9724881581406676,0.0542351822043403,0.9544284851010739,0.6784290152814153,0.05385187646901987,0.9888284907915856,0.9627756742815714,0.023378683806113024,0.9949544148689604,0.9860181010412614,0.08789407403361685,0.9840733151214972,0.9331433444824779,0.12444910565766507,0.9743383098623007,0.8937755105029644,0.06628315265702904,0.985949107677929,0.9521487484731526
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,14,challenged_demand,2.5848897384926963,0.04510776720430866,9.337902392067416,6.30715625903717,0.0,0.0,0,8,0,8,0.941813258618166,1.0,1.0,18,0,18,18,0,18,0,5,0.9896468544040262,0.8750345983116051,1,none,5,5,5,5,0.06464355419082839,0.9859555406934712,0.9514666629148553,0.09819629699936559,0.9786397869205052,0.9219759160109386,0.10570822741932562,0.976803165332633,0.9152504212074484,0.037765281631294605,0.9926343174603101,0.9746472719613904,0.049841651694589005,0.9896468544040262,0.8750345983116051,0.053665754842885355,0.9883027298841424,0.962920409055451,0.025414399140062518,0.9943745366299545,0.9843733867140133,0.08408348784771744,0.9817162189774751,0.9362857209748099,0.12343232604106535,0.9729134390922796,0.8959152422619432,0.06687560523043415,0.9851362124532791,0.9516967493178897
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,15,challenged_demand,2.479954084101143,0.0483696384538537,14.326625694283118,28.01172347272686,0.0,0.125,0,7,1,8,0.79683693324945,1.0,1.0,16,0,16,16,0,16,0,4,0.9885478046037091,0.933481936289023,1,none,5,4,5,5,0.06596165458034317,0.9861939743649569,0.950353194497359,0.10273175583316926,0.9792168185378919,0.917861611934263,0.10825018500573623,0.9776727455756901,0.9128885940686823,0.03905947456547688,0.9916647235989051,0.9733340388885737,0.054597685533085895,0.9885478046037091,0.933481936289023,0.055767165328378256,0.9888019024042272,0.9610896786530168,0.025744929855625334,0.9951410766304573,0.9840912360257044,0.09295855029905982,0.9774794212983124,0.9282103148884371,0.12733404151534994,0.9741439577983622,0.8925756405675087,0.06882352716823542,0.9863181810152873,0.9499715126130114
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,16,challenged_demand,2.499697701983909,0.05412679127263692,19.620688936395602,7.228186116629549,0.0,0.0,0,8,0,8,0.9294352366911076,1.0,1.0,18,0,18,18,0,18,0,5,0.9896900834836427,0.9564871674784177,1,none,5,5,5,5,0.0652213448749213,0.9857534218339737,0.9509523230665841,0.09867897927640797,0.9780492471550846,0.9215425147445626,0.10963403759994299,0.9751567637788922,0.9111010505780914,0.040035041812282256,0.9913577678355712,0.9726123925093755,0.05070621155683658,0.9896900834836427,0.9564871674784177,0.0541653830548198,0.9883396103352462,0.9624279521673916,0.02737496414482304,0.9934498871741093,0.98272854993281,0.09910367704693661,0.9795141405468731,0.9225346882917651,0.12710173164115557,0.9715067620196682,0.8917876867022485,0.06678704970418618,0.9856383595700524,0.9515004595431907
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,17,challenged_demand,2.4873278743218745,0.05914366464113597,10.06146611627309,27.457250765819143,0.0,0.125,0,6,1,8,0.759900024790432,1.0,1.0,16,0,16,16,0,16,0,3,0.9908056458651818,0.9647545931189361,1,none,5,3,5,5,0.06617793347552893,0.9859007439530344,0.9501251938538444,0.10111265696913191,0.9782995718648784,0.9193866512902746,0.11107632582628092,0.9771645543618236,0.9098452287827224,0.038887859517530134,0.9915615438408663,0.9734608502791168,0.0479181228775482,0.9908056458651818,0.9647545931189361,0.05318042680368596,0.9892812751089334,0.963134640647391,0.024496638339952487,0.9958468909740145,0.9850490616406675,0.09259749042503898,0.9808307420537596,0.928100742101474,0.12797132543957357,0.973818529463405,0.8910236568372145,0.06755090926772135,0.9852008949276276,0.95084372186011
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,18,challenged_demand,2.4830339452479997,0.05009454681180817,10.394554689858055,7.745893044736435,0.0,0.0,0,8,0,8,0.9938542055584803,1.0,1.0,16,0,16,16,0,16,0,5,0.9894379453415632,0.9662737878592976,1,none,5,5,5,5,0.06578732374147504,0.9866665497238122,0.9506344229766168,0.10501075177931497,0.9784571983231106,0.915761474057781,0.10978605487250337,0.9774628874425948,0.9112492966676553,0.04252895598826421,0.9906445614054193,0.9705126357577093,0.04884670320527009,0.9894379453415632,0.9662737878592976,0.053414126683416475,0.9889073395057469,0.9630415578672619,0.024618394560409713,0.9947309162085926,0.9849956114267879,0.09652363843472422,0.9808375618782216,0.9249775700407556,0.12630674535151593,0.9732336904581415,0.8931417965947841,0.06930152730208465,0.9860187621093714,0.9494462673324278
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,19,postdemand_recovery,2.5902841534133527,0.021462550716270623,19.321347185421235,5.260611970172457,0.0,0.0,0,8,0,8,0.9552311183334636,1.0,1.0,18,0,18,18,0,18,0,5,0.9904824466439078,0.9681758863221152,1,none,5,5,5,5,0.06369937940658991,0.9899066409856716,0.9565384871748202,0.10215243125262992,0.9828105420437371,0.9257925844263145,0.10658893254336328,0.9824994580449622,0.921998795296565,0.043118125962903195,0.9932111836315591,0.9727659183554234,0.05233701517520545,0.9904824466439078,0.9681758863221152,0.054539081145115714,0.9905545532608738,0.9657995979322966,0.02129569905065623,0.9976960947979941,0.9881802224512715,0.09492176590546522,0.9828162279342263,0.9333476695765988,0.12452434124054579,0.9791661722067216,0.9039867312221316,0.06667323739206793,0.9894202766224495,0.9558220203514893
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,20,postdemand_recovery,2.5686525547728944,0.015354736929878132,14.43457963378738,5.1683659840105785,0.0,0.0,0,8,0,8,0.9382613067058744,1.0,1.0,18,0,18,18,0,18,0,5,0.9909894684496366,0.9689599085797261,1,none,5,5,5,5,0.06270968485492416,0.9903900636002804,0.962296063833079,0.10528664836731545,0.9834743609227681,0.9317970804451124,0.1091684226459985,0.9824254017467233,0.9289261013057554,0.04151044837258229,0.993756922188277,0.9769556620907321,0.05654161729883078,0.9909894684496366,0.9689599085797261,0.05650482291601726,0.9911407008455351,0.9684003771123689,0.017556845365365784,0.9973195001098286,0.9914138741519082,0.10233745744075608,0.9842478423365792,0.9344392822152597,0.13115667932571806,0.9780235764054775,0.9092269177866089,0.06601134688688762,0.9897994882444896,0.9615506267792956
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,21,postdemand_recovery,2.57695182224956,0.027834752251815257,8.802479870552034,4.909067817236264,0.0,0.0,0,9,0,9,0.9809994013958572,1.0,1.0,18,0,18,18,0,18,0,5,0.9907854763863154,0.9690628192721114,1,none,6,5,5,6,0.06281790660173872,0.9901090660174029,0.9638293934359059,0.10339188337631967,0.9841147738088591,0.9357814990552118,0.11063988996093212,0.9828624058952395,0.9305528358154072,0.03835714488435183,0.9947014352437911,0.9798255263729295,0.0579160787955156,0.9907854763863154,0.9690628192721114,0.05660220674802003,0.9912509718660601,0.9695023359169811,0.018473166595199993,0.9975981095582725,0.9913038383779458,0.09615971671029777,0.9870496345488659,0.9409087976335521,0.13545271371247877,0.9786600973078878,0.9088960475954275,0.06643125875512912,0.9897324438579094,0.9629510890822983
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,22,postdemand_recovery,2.5385482446389998,0.029426199913981328,12.895888243718325,4.85185888885274,0.0,0.0,0,8,0,8,0.9217278341967284,1.0,1.0,16,0,16,16,0,16,0,5,0.9910995740906922,0.9690855571308776,1,none,5,5,5,5,0.06305209354968341,0.9899122811228932,0.964206783118706,0.10480009509870425,0.9830725775733858,0.9355122670893955,0.11175743448308569,0.9822630529726157,0.9304580608770225,0.03935754291596094,0.993575673601524,0.9794810957545156,0.05837415795634053,0.9910995740906922,0.9690855571308776,0.05735678760472516,0.9908338369682674,0.9693768240043623,0.016942864863935817,0.9973612800673634,0.9923022637591564,0.0889488166813181,0.9861377362954887,0.9473007607613083,0.13651870900819352,0.9786426284159604,0.9087082123139938,0.06647341110812922,0.9894709225625413,0.9634594507902019
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,23,postdemand_recovery,2.5928006385423052,0.020061379403507957,10.087025780628425,3.1608256680423574,0.0,0.0,0,8,0,8,0.9222566220212006,1.0,1.0,18,0,18,18,0,18,0,5,0.9903318586264709,0.968818849073083,1,none,5,5,5,5,0.06294127940478521,0.990033327537609,0.9644248548164168,0.10356363963497733,0.9833970614925132,0.9365813083911521,0.11017600157475246,0.9822155673314491,0.9317708898325558,0.04122695323858878,0.9928811171012478,0.9784825450997751,0.058837732102000814,0.9903318586264709,0.968818849073083,0.05848810438326612,0.9905879758338869,0.968748735626948,0.014874917262216765,0.9983700617048269,0.993391574070514,0.09078327358325845,0.9840833792677466,0.9464482671262403,0.1340795127629192,0.9780755630720733,0.91046744731111,0.0663138567370859,0.9892830427996454,0.9637290373327116
sim-2656441b522d34d0155ee4735bb7303709009a99f3b13dbeba57674969ab2951,24,postdemand_recovery,2.562934008775449,0.02067152391472627,12.55020908159697,2.9768386960853306,0.0,0.0,0,8,0,8,0.9566101013789358,1.0,1.0,18,0,18,18,0,18,0,5,0.9910542357633224,0.96950290002282,1,none,5,5,5,5,0.0627999719262116,0.990390712789643,0.9645839437473445,0.10311477612811873,0.9839325910186435,0.9369600023732586,0.110030850104795,0.9828428134433405,0.9319807321472031,0.04108524530814885,0.9938963170431805,0.9787016850089921,0.05784275134375666,0.9910542357633224,0.96950290002282,0.0578006892267203,0.9911265585889719,0.9692562974861889,0.014927488596379985,0.9970726607325335,0.993184292845093,0.09745088462173686,0.9838935647950379,0.9414921061873066,0.13391266965776707,0.978804816053005,0.9105956206524007,0.06630388775931312,0.99004232411146,0.9638256996991138
sim-6dd67f12ecbdb2aed3d6b8d7619f74026f4784938067850715f474cb72d1d0fc,1,baseline,1.9727358595750726,0.48432326232169126,152.12385707338075,115.47168444210142,0.8333333333333334,0.7142857142857143,5,6,5,7,0.732284496252938,0.6666666666666667,0.6666666666666667,15,5,10,15,5,10,0,4,0.9937773428203425,0.9918705080368994,1,none,4,4,5,5,0.07986202130843767,0.9881338712375412,0.9807760653495289,0.0706580264533868,0.9897618621040091,0.9875007794441353,0.06629153141772952,0.9913341322238829,0.9906517935691552,0.06425660645532157,0.9954113651101933,0.9920644803828073,0.028178372220422517,0.9937773428203425,0.9918705080368994,0.06852332716980732,0.9928739941301633,0.9891204272843399,0.059059973701076074,0.9978188789019687,0.995659292286649,0.08931515513455188,0.9841822947385197,0.974272138899283,0.06416013771910692,0.9914384357772156,0.99213908079976,0.07180954566125967,0.9920371259290928,0.9868712152735731
sim-6dd67f12ecbdb2aed3d6b8d7619f74026f4784938067850715f474cb72d1d0fc,2,baseline,2.5881210581012555,0.01806214742135283,9.579540460975572,5.439573571386895,0.0,0.0,0,9,0,9,0.9619568156602232,1.0,1.0,19,0,19,19,0,19,0,5,0.9902025421582269,0.9830486491021566,1,none,6,5,5,5,0.07080668000244754,0.9898636774118548,0.9686084505733791,0.08458919695281936,0.9829376531249718,0.9597340934544717,0.08500619380368159,0.9817966584029696,0.9597440854962487,0.04569101415836489,0.9937222609786939,0.9855801218802742,0.003924275408668365,0.9902025421582269,0.9830486491021566,0.05857491227063856,0.9906311211267723,0.9776718891216325,0.029410214806371505,0.9983133181732284,0.9954623187558073,0.09384568694164246,0.9853205045035096,0.9533351663655324,0.09658477755110663,0.9770290461695162,0.9511898009135159,0.0627778633039279,0.9891108443000921,0.9749467753434551
sim-6dd67f12ecbdb2aed3d6b8d7619f74026f4784938067850715f474cb72d1d0fc,3,baseline,2.5453126681623517,0.021433383898714038,15.122599656347555,6.372661538417673,0.0,0.0,0,8,0,8,0.9383134918347406,1.0,1.0,18,0,18,18,0,18,0,5,0.99054790822913,0.9787988212041061,1,none,5,5,5,5,0.06610080394469038,0.9903468085819898,0.9656207842773492,0.09742650613295219,0.9839189117782083,0.9446992994062818,0.10052816097228467,0.9830989431333379,0.9429386330166539,0.04070209130944441,0.9939540762228815,0.9823298158488705,0.0025349635849725074,0.99054790822913,0.9787988212041061,0.05759198143328596,0.9912256157840224,0.9724387768823698,0.018359679859850847,0.9979275601296017,0.995080520292472,0.0880132463455645,0.9848064983799177,0.9514498903623063,0.12096160427700471,0.9798639523773958,0.9263625034572146,0.06568800975812612,0.9897517110197439,0.9672650285762955
sim-6dd67f12ecbdb2aed3d6b8d7619f74026f4784938067850715f474cb72d1d0fc,4,baseline,2.5458550299039704,0.026296867714680136,10.932220849049246,6.545847117150635,0.0,0.0,0,8,0,8,0.9264888864704118,1.0,1.0,18,0,18,18,0,18,0,5,0.991476908708539,0.978082741080406,1,none,5,5,5,5,0.0639379500709275,0.9902923272736731,0.9649816877960175,0.09961937559772122,0.9846861289930232,0.940749830740336,0.10569592815201458,0.9834621744910014,0.936708783627665,0.041518135640383536,0.9933072754314569,0.9795533848789072,0.0023350551806437256,0.991476908708539,0.978082741080406,0.05644513507103284,0.9916040343859607,0.9711733320782894,0.01709556059150387,0.997832953390091,0.9934422182912065,0.09745596968252458,0.9852550263750345,0.9424820275780471,0.12528947382428662,0.9804007287734796,0.9193762193732944,0.0659031329064029,0.9897318528510194,0.9650923471512163
sim-6dd67f12ecbdb2aed3d6b8d7619f74026f4784938067850715f474cb72d1d0fc,5,baseline,2.563176696901352,0.02894900834969182,17.485940847888752,7.543679826527633,0.0,0.0,0,9,0,9,0.9404686341280257,1.0,1.0,18,0,18,18,0,18,0,5,0.990514919272785,0.9779517196165127,1,none,5,6,6,5,0.06260197678877175,0.9903281909659838,0.9651147582174825,0.09817186869768778,0.9843115535625413,0.9409967281669228,0.10239798048097755,0.9841262991223387,0.9381681937951326,0.04087528419632182,0.9938995983031307,0.9792193629997225,0.002354319357416179,0.990514919272785,0.9779517196165127,0.05590497231280494,0.9911247082749635,0.9708169513056873,0.014986945150808895,0.9975994119345994,0.9936997112579262,0.09563879997402303,0.9838266723635282,0.9427988448820481,0.12122278566640955,0.9801977626208345,0.9212876729293823,0.06546477309006343,0.9900444117285907,0.9647517899683526
