intended_class,intended_route,matrix_position,pulse,design_cell_count,all_four_arms_rhythmic_cells,a1m0_rhythmic_failure_cells,a1m1_rhythmic_failure_cells,lr_class_marginal_delta_deg_complete_cells,lr_class_marginal_delta_deg_median,lr_class_marginal_delta_deg_range_min,lr_class_marginal_delta_deg_range_max,lr_class_marginal_delta_deg_negative_cells,lr_class_marginal_delta_deg_neutral_cells,lr_class_marginal_delta_deg_positive_cells,lr_route_marginal_delta_deg_complete_cells,lr_route_marginal_delta_deg_median,lr_route_marginal_delta_deg_range_min,lr_route_marginal_delta_deg_range_max,lr_route_marginal_delta_deg_negative_cells,lr_route_marginal_delta_deg_neutral_cells,lr_route_marginal_delta_deg_positive_cells,lr_joint_delta_deg_complete_cells,lr_joint_delta_deg_median,lr_joint_delta_deg_range_min,lr_joint_delta_deg_range_max,lr_joint_delta_deg_negative_cells,lr_joint_delta_deg_neutral_cells,lr_joint_delta_deg_positive_cells,lr_nonadditivity_deg_complete_cells,lr_nonadditivity_deg_median,lr_nonadditivity_deg_range_min,lr_nonadditivity_deg_range_max,lr_nonadditivity_deg_negative_cells,lr_nonadditivity_deg_neutral_cells,lr_nonadditivity_deg_positive_cells,fe_class_marginal_delta_deg_complete_cells,fe_class_marginal_delta_deg_median,fe_class_marginal_delta_deg_range_min,fe_class_marginal_delta_deg_range_max,fe_class_marginal_delta_deg_negative_cells,fe_class_marginal_delta_deg_neutral_cells,fe_class_marginal_delta_deg_positive_cells,fe_route_marginal_delta_deg_complete_cells,fe_route_marginal_delta_deg_median,fe_route_marginal_delta_deg_range_min,fe_route_marginal_delta_deg_range_max,fe_route_marginal_delta_deg_negative_cells,fe_route_marginal_delta_deg_neutral_cells,fe_route_marginal_delta_deg_positive_cells,fe_joint_delta_deg_complete_cells,fe_joint_delta_deg_median,fe_joint_delta_deg_range_min,fe_joint_delta_deg_range_max,fe_joint_delta_deg_negative_cells,fe_joint_delta_deg_neutral_cells,fe_joint_delta_deg_positive_cells,fe_nonadditivity_deg_complete_cells,fe_nonadditivity_deg_median,fe_nonadditivity_deg_range_min,fe_nonadditivity_deg_range_max,fe_nonadditivity_deg_negative_cells,fe_nonadditivity_deg_neutral_cells,fe_nonadditivity_deg_positive_cells,a0m0_recovery_eligible_cells,a0m0_recovery_event_observed_cells,a1m0_recovery_eligible_cells,a1m0_recovery_event_observed_cells,a0m1_recovery_eligible_cells,a0m1_recovery_event_observed_cells,a1m1_recovery_eligible_cells,a1m1_recovery_event_observed_cells,aggregation_basis,independent_stochastic_realization_count,inferential_scope,generated_at_utc,publication_script_version,publication_script_sha256,protocol_spec_sha256,locked_protocol_sha256,source_a_to_d_script_sha256,source_e_f_script_sha256,source_g_h_script_sha256,output_row_count
V0D,V3,off_diagonal,inhibitory,9,9,0,0,9,24.64971491,12.9939976,43.45521453,0,0,9,9,0.009495716273,-0.9981802217,1.617788149,2,2,5,9,24.60871026,11.80578283,56.01233264,0,0,9,9,0,-30.65125147,22.28053843,4,2,3,9,6.292580028,1.842999433,19.77845582,0,0,9,9,0,-1.465663406,0.6712800417,3,3,3,9,2.870967328,1.485678492,13.82761451,0,0,9,9,0,-6.032537251,4.256837536,3,3,3,9,9,9,8,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V1Ia,off_diagonal,none,9,9,0,0,9,26.46124585,14.79403711,63.80135438,0,0,9,9,-0.1269727105,-0.9610000183,3.336709977,5,0,4,9,25.4336228,16.8250199,43.22966326,0,0,9,9,-0.817209904,-36.97540979,2.580079786,5,0,4,9,5.003865761,1.431089443,33.2921303,0,0,9,9,0.02036111692,-4.323843525,6.809697092,4,0,5,9,6.780565521,1.220299217,24.04423541,0,0,9,9,-0.1811908089,-8.430580736,8.658292797,6,0,3,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V1Ia,off_diagonal,excitatory,9,9,0,0,9,28.741128,11.09834798,63.07090244,0,0,9,9,0.1425756599,-17.16208498,20.40886289,4,0,5,9,37.16142511,12.08292705,62.90474888,0,0,9,9,1.145941888,-22.14664105,23.03022047,3,0,6,9,-1.120363094,-15.08881006,15.18225262,5,0,4,9,0.6024481381,-12.79642834,9.150176688,3,0,6,9,-1.002198952,-10.47328529,28.71335079,5,0,4,9,-0.2926108804,-5.948923981,17.41195311,5,0,4,9,9,9,7,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V1Ia,off_diagonal,inhibitory,9,9,0,0,9,24.64971491,12.9939976,43.45521453,0,0,9,9,0.02756715173,-4.345708136,11.26774037,4,0,5,9,23.65898401,11.09866814,108.5205726,0,0,9,9,-0.1811732769,-7.925966154,84.25883467,5,0,4,9,6.292580028,1.842999433,19.77845582,0,0,9,9,-0.1943476615,-7.71173631,9.725145447,6,0,3,9,3.220369128,0.4414185319,22.97023455,0,0,9,9,0.4355303503,-5.743292885,21.03955205,4,0,5,9,9,9,8,9,9,9,7,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V1Ren,off_diagonal,none,9,9,0,0,9,26.46124585,14.79403711,63.80135438,0,0,9,9,-0.02753812834,-7.561792011,12.55299006,6,0,3,9,23.81767441,13.10859237,39.91654277,0,0,9,9,-0.8176542881,-40.61870197,1.451727189,6,0,3,9,5.003865761,1.431089443,33.2921303,0,0,9,9,0.02301321728,-9.690937504,10.22343828,4,0,5,9,2.871004071,-3.031599492,15.8315517,1,0,8,9,-0.1191513072,-21.75776362,3.835568166,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V1Ren,off_diagonal,excitatory,9,9,0,0,9,28.741128,11.09834798,63.07090244,0,0,9,9,0.07314067603,-16.23006162,10.26295498,4,0,5,9,44.17100169,13.84184386,99.30725547,0,0,9,9,0.6080554112,-25.16223913,88.13576682,3,0,6,9,-1.120363094,-15.08881006,15.18225262,5,0,4,9,0.1093937287,-14.67401801,10.386384,3,0,6,9,1.574069573,-15.3245958,18.5243337,4,0,5,9,3.770455718,-9.477897506,24.94647037,4,0,5,9,9,9,7,9,9,9,7,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V1Ren,off_diagonal,inhibitory,9,9,0,0,9,24.64971491,12.9939976,43.45521453,0,0,9,9,0.2900652225,-2.722190418,16.09535807,2,0,7,9,24.43391349,11.40359221,26.02389042,0,0,9,9,-0.4227737801,-36.80577192,3.387558485,5,0,4,9,6.292580028,1.842999433,19.77845582,0,0,9,9,0.08105321366,-0.7610828082,12.43443248,3,0,6,9,2.723295326,1.202630983,19.68639028,0,0,9,9,-0.2089316575,-29.50511807,6.332481693,5,0,4,9,9,9,8,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V2b,off_diagonal,none,9,9,0,0,9,26.46124585,14.79403711,63.80135438,0,0,9,9,-0.03534609033,-14.02139068,15.09542504,5,0,4,9,26.16548914,15.14425631,76.27149205,0,0,9,9,0.5706189399,-24.97926065,16.37760618,4,0,5,9,5.003865761,1.431089443,33.2921303,0,0,9,9,0.03998574811,-15.67145664,17.60657418,3,0,6,9,6.05901663,1.335430873,18.93792108,0,0,9,9,0.1492212386,-27.53049397,14.56208193,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V2b,off_diagonal,excitatory,9,9,0,0,9,28.741128,11.09834798,63.07090244,0,0,9,9,-0.4273063956,-12.61107269,3.636603236,6,0,3,9,42.49614609,11.58404286,63.99099728,0,0,9,9,3.116370806,0.04078256523,32.80585869,0,0,9,9,-1.120363094,-15.08881006,15.18225262,5,0,4,9,-2.69033523,-15.12517784,1.768887336,7,0,2,9,1.617771771,-15.37852027,21.33649947,4,0,5,9,2.354952069,-1.531494543,27.70757971,1,0,8,9,9,9,7,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0D,V2b,off_diagonal,inhibitory,9,9,0,0,9,24.64971491,12.9939976,43.45521453,0,0,9,9,0.017952521,-8.355669056,6.922179222,4,0,5,9,23.73218267,14.27416913,67.84764795,0,0,9,9,0.2787270183,-1.614259135,27.91909774,4,0,5,9,6.292580028,1.842999433,19.77845582,0,0,9,9,0.1264301617,-6.815456325,5.838837771,3,0,6,9,6.431336182,2.878466005,17.1784634,0,0,9,9,0.3387998167,-3.251719276,8.345959954,3,0,6,9,9,9,8,9,9,9,8,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,RG,off_diagonal,none,9,9,0,0,9,-0.899911952,-10.97890082,26.60564056,5,0,4,9,0.1001917426,-5.109835655,1.150952189,4,0,5,9,-1.275212074,-8.742207777,9.507394198,6,0,3,9,-0.9446338558,-17.3089548,11.14750703,7,0,2,9,2.719629841,-13.59694535,11.90786009,4,0,5,9,0.1422541386,-5.182846303,0.9445109457,3,0,6,9,2.4138791,-9.105085161,11.80390281,4,0,5,9,-0.1335570057,-4.603631049,9.67470649,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,RG,off_diagonal,excitatory,9,9,0,0,9,-1.558595088,-11.91467782,20.33337837,5,0,4,9,0.1303040684,-17.37539699,22.51025205,4,0,5,9,0.2486218205,-16.53143191,25.39504975,4,0,5,9,-4.281664182,-20.90748966,22.8184218,5,0,4,9,-5.557755074,-13.02027598,15.43150525,5,0,4,9,-0.2203954482,-11.91543775,27.31094382,5,0,4,9,-2.686331719,-21.7840424,15.58747816,5,0,4,9,-0.5517017264,-24.43952046,11.22811534,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,RG,off_diagonal,inhibitory,9,9,0,0,9,-1.647513002,-8.881418392,6.70186961,5,0,4,9,-0.3525882725,-5.879007006,2.330552888,5,0,4,9,1.349213493,-6.665916899,7.854192743,4,0,5,9,1.504911406,-2.501504179,8.094508499,2,0,7,9,-0.3033579371,-6.354820041,15.14082644,5,0,4,9,0.03846927553,-4.383657952,0.545177358,3,0,6,9,-0.2202793227,-6.07061716,15.42602492,5,0,4,9,0.0641566611,-0.5095906994,6.844870297,4,0,5,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,PF,off_diagonal,none,9,9,0,0,9,-0.899911952,-10.97890082,26.60564056,5,0,4,9,0.03039713982,-10.82724485,5.29148442,4,0,5,9,-0.899911952,-8.91028111,8.410285096,5,0,4,9,-0.4798590437,-18.2257526,12.89586456,5,0,4,9,2.719629841,-13.59694535,11.90786009,4,0,5,9,-0.3726475631,-14.0961597,7.347511887,8,0,1,9,4.257371438,-13.87789908,11.90786009,4,0,5,9,0.3726475631,-6.569963168,13.81520597,1,0,8,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,PF,off_diagonal,excitatory,9,9,0,0,9,-1.558595088,-11.91467782,20.33337837,5,0,4,9,0.1445608819,-16.85700968,5.35105073,3,0,6,9,0.2020284091,-15.29733874,20.35669539,4,0,5,9,-0.1445608819,-3.950790645,17.24113839,5,0,4,9,-5.557755074,-13.02027598,15.43150525,5,0,4,9,0.02364516252,-14.280437,5.85211782,4,0,5,9,-1.709572437,-20.01433225,15.38058587,5,0,4,9,-0.2218109467,-3.476873333,12.34179695,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,PF,off_diagonal,inhibitory,9,9,0,0,9,-1.647513002,-8.881418392,6.70186961,5,0,4,9,-1.420871879,-5.577497408,2.74119681,5,0,4,9,0.3593357787,-7.069414413,8.314868266,4,0,5,9,1.493238042,-1.128198154,7.58434619,4,0,5,9,-0.3033579371,-6.354820041,15.14082644,5,0,4,9,-0.01054312042,-5.838100381,1.099181112,5,0,4,9,-0.1359240436,-7.146812247,15.14082644,5,0,4,9,0.178122959,-0.2893646422,9.795661271,4,0,5,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,MN,off_diagonal,none,9,9,0,0,9,-0.899911952,-10.97890082,26.60564056,5,0,4,9,-0.1301498489,-13.12044858,11.18795089,5,0,4,9,-0.8749396989,-11.09889688,6.640366746,5,0,4,9,0.1301498489,-35.20320601,13.00045252,4,0,5,9,2.719629841,-13.59694535,11.90786009,4,0,5,9,-0.1424882411,-14.63500264,8.048894925,5,0,4,9,-0.04992952195,-13.6914432,11.93207912,5,0,4,9,0.1667072713,-10.81845429,14.54050479,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,MN,off_diagonal,excitatory,9,9,0,0,9,-1.558595088,-11.91467782,20.33337837,5,0,4,9,0.1554482056,-13.29057422,5.662073151,3,0,6,9,-1.482417709,-16.75409506,20.31665309,5,0,4,9,-0.3435692072,-14.65743655,13.3667516,7,0,2,9,-5.557755074,-13.02027598,15.43150525,5,0,4,9,0.1418366257,-8.091418611,11.16366843,3,0,6,9,-2.662382788,-21.57601743,15.43272197,5,0,4,9,-0.2436320044,-18.29856122,8.008610472,7,0,2,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,MN,off_diagonal,inhibitory,9,9,0,0,9,-1.647513002,-8.881418392,6.70186961,5,0,4,9,-0.02585095362,-7.212839255,14.37606313,5,0,4,9,-1.775401028,-6.968431712,4.439737743,5,0,4,9,-0.02104223905,-17.65860412,9.960469143,5,0,4,9,-0.3033579371,-6.354820041,15.14082644,5,0,4,9,0.0119287897,-6.923700649,10.98219517,4,0,5,9,-0.2226908963,-6.727113185,15.16315387,6,0,3,9,-0.0119287897,-15.63189967,6.551407505,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V0V,V0D,off_diagonal,none,9,9,0,0,9,-0.899911952,-10.97890082,26.60564056,5,0,4,9,-0.3163063316,-1.86486278,2.716080324,5,0,4,9,-0.899911952,-8.172766848,5.298769811,5,0,4,9,0.3743733332,-24.70442681,4.12371812,3,0,6,9,2.719629841,-13.59694535,11.90786009,4,0,5,9,0.05915773152,-2.425927127,1.184054278,4,0,5,9,-0.2041526672,-10.41056611,11.90786009,5,0,4,9,-0.156654563,-3.140749704,5.612306364,6,0,3,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
